user_location;lat;lon
Manabí - Ecuador.;-0,758802;-80,061213;
Managua, Nicaragua;12,146124;-86,273717;
Manchester, England;53,47913;-2,244101;
Manises (Valencia);39,492989;-0,462143;
Manises (Valencia) España;39,492989;-0,462143;
Manises, España;39,492989;-0,462143;
Manresa;41,728894;1,828677;
Manresa - Cataluña;41,728894;1,828677;
Manuel Tovar 3. Madrid;40,487559;-3,686783;
Maó, España;39,889433;4,264729;
Mar del Plata;-37,997722;-57,54827;
Maracaibo;10,665156;-71,623075;
Maracaibo - Venezuela;10,665156;-71,623075;
Maracaibo Venezuela;10,665156;-71,623075;
Maracaibo, Venezuela;10,665156;-71,623075;
Maracay _ Aragua ;10,251366;-67,601724;
Maracay, Aragua;10,251366;-67,601724;
Maracay, Venezuela;10,251366;-67,601724;
Marbella;36,510908;-4,880844;
Marbella, España;40,416705;-3,703582;
marchamalo (Guadalajara);40,668866;-3,202114;
Margarita. VENEZUELA;10,955992;-64,085416;
Marina Baixa. C.Valenciana;40,416705;-3,703582;
Mario Jefferson y Jonan Wiergo;40,416705;-3,703582;
Market Chipping;40,416705;-3,703582;
Marmolejo (Jaén);38,045867;-4,17042;
Marte;12,40292;13,832639;
Martín de la Jara-Villafranca;40,416705;-3,703582;
Martorell. Barcelona;41,476918;1,928397;
Más allá del Muro/Valencia;40,416705;-3,703582;
Más en Huelva que en Aljaraque;40,416705;-3,703582;
MASALLADELPAISDELASPRINCESAS;40,416705;-3,703582;
Masaya, Nicaragua ;11,976396;-86,088261;
Massanassa;39,410856;-0,400085;
Matamoros, Tamaulipas;25,554056;-97,491149;
Matando a mi otro yo. ;40,416705;-3,703582;
Matanzas, Cuba;23,046993;-81,579315;
mataro;41,539841;2,444895;
Mataró;41,539841;2,444895;
Mataró - Catalunya - World;40,416705;-3,703582;
Mataro(Barceloba);40,416705;-3,703582;
Mataró, Barcelona.;41,539841;2,444895;
Mataró, España;41,539841;2,444895;
Maturin, Venezuela ;9,745229;-63,179987;
May we meet again  ;40,416705;-3,703582;
Mayte, Sergio.;40,416705;-3,703582;
mdd;-12;-70,25;
mdd-getff;40,416705;-3,703582;
M'DiQ Tetouan Tanger Maroc;35,68336;-5,323216;
Me gussta Esspaña;40,416705;-3,703582;
Medellin;6,244338;-75,573553;
Medellín;40,416705;-3,703582;
Medellin ;6,244338;-75,573553;
Medellín - Colombia;6,244338;-75,573553;
Medellin- TodoPorLaPatria;40,416705;-3,703582;
Medellín Ant;6,244338;-75,573553;
Medellín Antioquia Colombia;6,244338;-75,573553;
Medellín Colombia;6,244338;-75,573553;
Medellín, Colombia;6,244338;-75,573553;
Medellín, Colombia ;6,244338;-75,573553;
Medellin, Colombia.;6,244338;-75,573553;
Medellin, Veracruz;18,992315;-96,13774;
MEDELLIN,ANTIOQUIA,COLOMBIA;6,244338;-75,573553;
medellin,colombia;6,244338;-75,573553;
Medellín.;6,244338;-75,573553;
Mediaset España;40,416705;-3,703582;
medico;42,022781;-5,071517;
Medievo;40,416705;-3,703582;
Medina del Campo;41,30855;-4,915026;
Medina del Campo (Valladolid);41,30855;-4,915026;
Mejorada del Campo, Madrid;40,397179;-3,489607;
Mêlée Island;40,416705;-3,703582;
Melilia;6,812962;125,392583;
MELILLA;35,291903;-2,940715;
Melilla, Ciudad de Melilla;35,291903;-2,940715;
Melilla, España;36,844293;-4,136628;
Mendoza;-34,870072;-68,547997;
Mendoza, Argentina;-34,870072;-68,547997;
Menga AV CyL ESP ;40,416705;-3,703582;
Menorca;39,949187;4,052952;
Meñaka, Basque Country;43,362741;-2,802348;
Merida;38,917467;-6,344398;
Mérida;41,56973;2,013207;
Mérida ;38,917467;-6,344398;
merida ( badajoz);38,917467;-6,344398;
Mérida Venezuela;8,597429;-71,144303;
Mérida, Badajoz;38,917467;-6,344398;
Mérida, España;38,917467;-6,344398;
Mérida, Extremadura;40,416705;-3,703582;
Merida, Venezuela;8,597429;-71,144303;
Merida,Yucatan, Mexico;20,967141;-89,6237;
Merida,Yucatan, México;20,967141;-89,6237;
Mérida.;38,917467;-6,344398;
Meritas' city ?;32,502065;-84,981883;
Metepec, México;19,251134;-99,593728;
Metropolitana de Santiago, Chi;-33,605576;-70,605458;
Metropolitana de Santiago, Chile;-33,605576;-70,605458;
Mex.;19,483945;-99,689972;
Mexicali, Baja California;32,62007;-115,44407;
Mexico;19,43253;-99,13321;
México;19,43253;-99,13321;
MÉXICO ;19,43253;-99,13321;
Mexico City;19,43253;-99,13321;
México City;19,43253;-99,13321;
Mexico D.F;19,43253;-99,13321;
México D.F.;19,43253;-99,13321;
México D.F. ;40,416705;-3,703582;
Mexico Df;19,43253;-99,13321;
México DF;19,43253;-99,13321;
México, City.;-34,615131;-58,377498;
México, D.F.;19,43253;-99,13321;
México, DF;-12,061642;-77,036711;
México, Distrito Federal;19,43253;-99,13321;
MÉXICO, ESTADO DE HIDALGO;40,416705;-3,703582;
México, Guanajuato, León.;40,416705;-3,703582;
Mexico, Hgo.;20,098333;-98,998889;
Mexico, North American ® ;40,416705;-3,703582;
México.;19,43253;-99,13321;
México. ;19,43253;-99,13321;
México. D.F;19,43253;-99,13321;
Mi blog?;34,076797;-118,222188;
mi cama.;28,658581;-81,264472;
mi casa;-37,631873;-68,039282;
Mi casa ;-37,631873;-68,039282;
mi casa está donde estás tú;40,416705;-3,703582;
mi casa ok;40,416705;-3,703582;
Mi casa. España ;-33,133515;-58,296179;
mi coño;42,585468;-83,588979;
Mi Cortijo y El Mundo;40,416705;-3,703582;
Mi España Querida;40,416705;-3,703582;
Mi mundo;40,416705;-3,703582;
Mi mundo de Yupi;40,416705;-3,703582;
Mi Mundo, María Parrado;40,416705;-3,703582;
Mi Patria es el mundo!!!;40,416705;-3,703582;
Mi Planeta ;40,416705;-3,703582;
Mi única patria es el planeta;40,416705;-3,703582;
Mi Universo de Pequeñas Cosas;40,416705;-3,703582;
mi zona;22,160831;113,552483;
Miami;25,774266;-80,193659;
Miami, FL;25,774266;-80,193659;
Michoacán de Ocampo, México;19,207098;-101,878113;
Midgar;59,919543;10,617058;
Midgard;55,434058;-2,71416;
Miércoles 21.;40,416705;-3,703582;
Mieres Asturias España;43,234996;-5,769932;
Mieres del Camino - ASTURIAS;43,248011;-5,775903;
mieres, asturias.;40,416705;-3,703582;
Mijas, España;40,416705;-3,703582;
Milán Italy;45,466797;9,190498;
Milladoiro, Ames (A Coruña);42,844951;-8,578216;
Miraflores - LIMA,PERÚ;-12,121498;-77,025906;
Miranda ;-20,240108;-56,384473;
Mirando la Mar Bella;40,416705;-3,703582;
mislata;39,474736;-0,416029;
Mislata (Valencia) España;39,474736;-0,416029;
Mislata, Valencia;39,474736;-0,416029;
Mislata-Valencia-España;39,474736;-0,416029;
Mississauga;43,589285;-79,644165;
MLG ? ALM ;40,416705;-3,703582;
MMVIII;40,416705;-3,703582;
moderador(@)elconfidencial.com;40,416705;-3,703582;
Mofletes. ;40,416705;-3,703582;
Moià-Cervera;40,416705;-3,703582;
Molango de Escamilla, Hidalgo;20,84852;-98,762644;
Molina de Segura;38,054758;-1,212489;
Molina de Segura ;38,054758;-1,212489;
Molina de Segura - San Javier;40,416705;-3,703582;
Molina de Segura (Murcia);38,054758;-1,212489;
Molina de Segura, España;38,054758;-1,212489;
Molina de Segura, Murcia;38,054758;-1,212489;
Molina de Segura. Murcia;38,054758;-1,212489;
Mollet del Vallès (Barcelona);41,539348;2,213093;
Mollet del Vallès, Catalunya;41,539348;2,213093;
Mollet del Vallès, España;41,539348;2,213093;
Moncada, Valencia;39,545048;-0,394101;
Monforte del Cid;38,379154;-0,729046;
Montargis, Centre;47,999005;2,736412;
Montcada i Reixac;41,482312;2,186999;
Montcada i Reixac - Barcelona;40,416705;-3,703582;
Montcada i Reixac (Barcelona);40,416705;-3,703582;
Montefrío(Granada);37,322879;-4,006661;
Montehermoso, Extremadura;40,088376;-6,349597;
Monteria;8,755892;-75,887029;
Montería-Córdoba;8,755892;-75,887029;
Monterrey, N. L., México. ;40,416705;-3,703582;
Monterrey, Nuevo León, México;40,416705;-3,703582;
Montevideo;-34,905904;-56,191357;
Montevideo, Uruguay;-34,905904;-56,191357;
Montevideo, UY;-34,905904;-56,191357;
Montgat (Barcelona);41,466698;2,278965;
Montilla, España;37,580215;-4,640715;
Montpellier;43,611242;3,876734;
Montreal, Canadá;40,416705;-3,703582;
Montréal, Québec;45,522451;-73,591283;
Montuïri, España;39,567247;2,981325;
MooN, laguardia;40,416705;-3,703582;
Móra la Nova;41,100529;0,651723;
Mora, Toledo, España;39,683248;-3,772923;
moral • madrid • españa;40,416705;-3,703582;
moraleja;40,069502;-6,657158;
Moralzarzal;40,679144;-3,972098;
Moratalaz—Madrid-España;40,405521;-3,640157;
Mordrid;40,416705;-3,703582;
Morelia, Michoacán;19,702768;-101,192319;
Morelia, Michoacán, México;19,702768;-101,192319;
Morelia, Michoacán, México.;19,702768;-101,192319;
MOSCÚ;40,416705;-3,703582;
Mosqueruela, España;40,361531;-0,44929;
Mostoles;40,323853;-3,864921;
Móstoles;40,323853;-3,864921;
Móstoles · Madrid · España ;40,323853;-3,864921;
Móstoles y Navalcarnero;40,280906;-3,794791;
Móstoles, Comunidad de Madrid;40,323853;-3,864921;
Móstoles, España;40,323853;-3,864921;
Móstoles, Madrid;40,323853;-3,864921;
Móstoles, Madrid.;40,323853;-3,864921;
Mota del Cuervo, Cuenca. || AB;40,416705;-3,703582;
Mota del Cuervo, España;39,500333;-2,869045;
Motril;36,749557;-3,518096;
Motril, Madrid;40,368518;-3,690938;
mpa, siempre;40,416705;-3,703582;
mrjks;40,416705;-3,703582;
mrjks ;40,416705;-3,703582;
MTY NL MEX;40,416705;-3,703582;
mty,mexico;40,416705;-3,703582;
Mugardos (Ferrolterra/Galicia);40,416705;-3,703582;
Mugardos A Coruña;43,461824;-8,257125;
Mulhouse. Alsacia.;47,749419;7,339936;
multifandom // spain;40,416705;-3,703582;
Mundial;32,559815;72,145562;
Mundo;33,273647;-115,569155;
Mundo ;33,273647;-115,569155;
Mundo o tal vez Universo;40,416705;-3,703582;
mungia;43,354173;-2,846587;
Mungia, Bizkaia;43,354173;-2,846587;
Münich, Alemania;48,137272;11,575482;
Murcia;37,99238;-1,130543;
Murcia ;37,99238;-1,130543;
Murcia (España);37,99238;-1,130543;
murcia // spain // @sthxxxtc;10,506098;-66,914602;
Murcia City;10,606648;123,040468;
Murcia -España;37,99238;-1,130543;
Murcia, Aguilas, España;37,43537;-1,484975;
Murcia, España;37,99238;-1,130543;
Murcia, Madrid, Alican Valenc;40,416705;-3,703582;
Murcia, Región de Murcia;37,99238;-1,130543;
Murcia, Spain;37,99238;-1,130543;
Murcia, Spain.;37,99238;-1,130543;
Murcia,era alta España;37,945489;-1,174497;
Murcia.;37,99238;-1,130543;
Murcia. España;37,99238;-1,130543;
MURCIA/SPAIN;37,99238;-1,130543;
Murcia-España;40,416705;-3,703582;
Murcia-España-Europa;40,416705;-3,703582;
Murciana • Madrid;40,438102;-3,880022;
Murcia-Santo Angel;37,9442;-1,161086;
Murcia-Spain;37,99238;-1,130543;
Museros (Valencia);39,564478;-0,342653;
Muskiz;43,323038;-3,124303;
Muskiz ;43,323038;-3,124303;
Mutriku (Gipuzkoa) ;43,307118;-2,38711;
Muxía, España;43,10617;-9,217461;
My heart is always in Eire;40,416705;-3,703582;
N 37? 21' 0'' / W 6? 3' 0'';40,416705;-3,703582;
N 37°50' 0'' / W 0°48' 0'' ;40,416705;-3,703582;
N 40° 16' 0'' / W 3° 48' 0'';40,416705;-3,703582;
N 43°32' 0'' / W 6°7' 0'';40,416705;-3,703582;
n el mundo!!!;40,416705;-3,703582;
N° 12 de Grimmauld Place;40,416705;-3,703582;
Na nuvem;40,416705;-3,703582;
Naboo;40,416705;-3,703582;
nacida en el mediterráneo.;40,416705;-3,703582;
Naguanagua Edo Carabobo ;40,416705;-3,703582;
Napoli;40,835934;14,248783;
Narnia;39,515657;-77,073315;
narnia y la tierra media;40,416705;-3,703582;
Narnia.;39,515657;-77,073315;
Naucalpan de Juárez, Edo. Mex.;40,416705;-3,703582;
Navaconcejo, España;40,176796;-5,829618;
Navalcarnero;40,287717;-4,014299;
Navarra;42,612524;-1,831063;
Navarra, Comunidad Foral de Na;40,416705;-3,703582;
Navarra, España;42,612524;-1,831063;
Navarra. 948 18 55 00;40,416705;-3,703582;
Negril;18,278656;-78,346473;
nerea;43,341549;-1,798314;
Netherlands;52,237989;5,534607;
Neuquén, Argentina;40,416705;-3,703582;
Neverland-Hogwarts;40,416705;-3,703582;
Neverwhere;40,416705;-3,703582;
New Jersey, USA;40,075738;-74,404162;
New Orleans;29,949932;-90,070116;
New York;40,730599;-73,986581;
New York City (Nueva York);40,730599;-73,986581;
New York, Madrid, London;40,416705;-3,703582;
New York, NY;40,730599;-73,986581;
New York, USA;40,730599;-73,986581;
Nice;43,700936;7,268391;
Nido;11,179563;119,391313;
Nihilismo City;40,416705;-3,703582;
Níjar-Almería;36,965624;-2,207718;
nj ;40,075738;-74,404162;
no cabe lo que iba a poner;40,416705;-3,703582;
no caben todas las ubicaciones;40,416705;-3,703582;
No me vais a encontrar;40,416705;-3,703582;
NO se admiten machistas!;40,416705;-3,703582;
noain valle de elortz;40,416705;-3,703582;
Noain, Navarra;42,762783;-1,634115;
Noia, Galicia;42,783228;-8,887324;
NoImportaLaDivision,RVM;40,416705;-3,703582;
North Pole ;90;0;
Norway.;40,416705;-3,703582;
Nou Barris, Barcelona, España;41,446897;2,172555;
Novelda;38,384214;-0,767415;
Novelda, Alicante;38,384214;-0,767415;
Novelda, Alicante. ;38,384214;-0,767415;
Novelda, España;38,384214;-0,767415;
Novelda-Alicante;38,384214;-0,767415;
Nowhere;38,731112;-95,24141;
Nueva España, Madrid;40,416705;-3,703582;
Nueva Esparta, Venezuela;11;-64;
Nuevo Mundo;36,880709;-2,801529;
Nules, España;39,8535;-0,155484;
Numancia ;11,811348;122,359011;
Numancia de la Sagra, España;40,07851;-3,856969;
Numancia, Madrid;40,398746;-3,658118;
NYC;40,730599;-73,986581;
Ñuñoa y  San Felipe ;40,416705;-3,703582;
Ñuñoa, Chile;-33,454315;-70,600564;
Ø;40,416705;-3,703582;
O Barco de Valdeorras, España;42,430108;-6,98013;
O Barco de Valdeorras, Galicia;42,430108;-6,98013;
Oaxaca;17;-96,5;
Oaxaca de Juárez;17,096587;-96,720781;
Oaxaca, México;17;-96,5;
Ocaña Colombia;8,175824;-73,367011;
Òdena;40,416705;-3,703582;
odio los mapas...;40,416705;-3,703582;
Ogíjares (Granada);37,118811;-3,609129;
Ohana(??);5,96714;8,366103;
Ojalá abrazando a Sam;40,416705;-3,703582;
Ojalá lo supiera/IdiPAZ ;40,416705;-3,703582;
Ojalá lo supiese.;40,416705;-3,703582;
ol???? ?? ( ?° ?? ?°);40,416705;-3,703582;
old school;52,896662;-0,436754;
Oliana (Catalonia);42,067163;1,314942;
Olmué, Chile;40,416705;-3,703582;
Omnia vincit Amor;40,416705;-3,703582;
Omnipresente;40,416705;-3,703582;
On the court;38,413753;-121,375739;
ONESIMO REDONDO;28,969031;-13,559288;
Ontinyent;38,822505;-0,603175;
Ópera, Madrid;40,416705;-3,703582;
Opiniones personales - BCN;40,416705;-3,703582;
Oregón Gravity Falls ;40,416705;-3,703582;
Oregon, USA;43,97928;-120,737257;
Orem, UT;40,297519;-111,694468;
Orense, Galicia;42,193963;-7,537124;
Oretania - Madrid.;40,416705;-3,703582;
Oriente.Venezuela. ;10,485185;-66,834224;
Orihuela;38,090691;-0,946613;
Orihuela (Alicante);38,090691;-0,946613;
Orihuela (Alicante), España. ;38,090691;-0,946613;
Orihuela, Alicante;38,090691;-0,946613;
Oropesa (Toledo);39,9175;-5,174728;
Oslo;59,913269;10,739111;
Oslo, Noruega;59,913269;10,739111;
Otro lugar......;40,416705;-3,703582;
Otro Mundo;5,82017;-74,076118;
Otura (Granada);37,091355;-3,634547;
Ourense;42,193963;-7,537124;
OURENSE - GALICIA - ESPAÑA -;42,193963;-7,537124;
Ourense - Madrid;40,318434;-3,755982;
Ourense, España;42,193963;-7,537124;
Outer heaven;40,416705;-3,703582;
Over the world!!;28,259038;-81,585981;
Oviedo;43,353342;-5,879514;
Oviedo - Gijón;40,416705;-3,703582;
Oviedo (Asturias) ~ España;43,353342;-5,879514;
Oviedo (España);43,353342;-5,879514;
Oviedo, España;43,353342;-5,879514;
Oviedo, Principado de Asturias;43,353342;-5,879514;
Oviedo-Asturias;43,353342;-5,879514;
Oxtopulco, Coyoacán;19,343588;-99,182345;
OYONNAX;46,247659;5,673359;
p tocinos murcia;40,416705;-3,703582;
p&m;-27,36268;-55,902703;
p??p??;40,416705;-3,703582;
P° de Comendadores S/N BURGOS;40,416705;-3,703582;
Pachuca;20,116541;-98,741353;
PACHUCA DE SOTO HIDALGO;20,116541;-98,741353;
Pachuca de Soto, Hidalgo;20,116541;-98,741353;
Pachuca de Soto, Hidalgo, Méx;40,416705;-3,703582;
Pachuca Hgo. México ;20,116541;-98,741353;
Pachuca, Hidalgo.;20,116541;-98,741353;
Pachuca-CDMX;19,41467;-99,178013;
Pahang Tua, Pahang;40,416705;-3,703582;
país de las maravillas ;40,416705;-3,703582;
País de Nunca Jamás;40,416705;-3,703582;
País desvalorizado del IBEX;40,416705;-3,703582;
País Valenciá;40,416705;-3,703582;
País Valencià;39,681959;-0,765441;
País Valencià.;39,681959;-0,765441;
País Vasco;42,991182;-2,554302;
País Vasco ;42,991182;-2,554302;
País Vasco, España;42,991182;-2,554302;
Países Andinos;40,416705;-3,703582;
Països Catalans;41,973218;2,794095;
Palen City;37,030321;-76,462488;
Palencia;42,010814;-4,532785;
PALENCIA CON P.;40,416705;-3,703582;
palencia españa;40,416705;-3,703582;
Palencia, Castilla y León;40,416705;-3,703582;
Palencia, España;42,010814;-4,532785;
Palencia.;42,010814;-4,532785;
Palencia. Riberos De La Cueza.;40,416705;-3,703582;
Palma;39,569582;2,650075;
Palma (Mallorca-Illes Balears);39,569582;2,650075;
Palma de Mallorca;39,569582;2,650075;
palma de mallorca;39,569582;2,650075;
palma de mallorca ;39,569582;2,650075;
Palma de Mallorca - Barcelona;40,416705;-3,703582;
Palma de Mallorca (alma Astur);40,416705;-3,703582;
Palma de Mallorca i Barcelona;40,416705;-3,703582;
Palma de Mallorca, Islas Baleares;39,569582;2,650075;
Palma de Mallorca, Spain;39,569582;2,650075;
Palma, Espanya;39,569582;2,650075;
Palma, España;39,569582;2,650075;
Palma, Illes Balears;39,569582;2,650075;
Palma, Islas Baleares;39,569582;2,650075;
Palma, Mallorca;39,569582;2,650075;
Pamplona;42,81855;-1,644416;
Pamplona ;41,556397;1,955317;
Pamplona ( Navarra ). Spain;42,81855;-1,644416;
Pamplona (Navarra);42,81855;-1,644416;
Pamplona (Navarra) - España;42,81855;-1,644416;
Pamplona, España;42,81855;-1,644416;
Pamplona, Navarra;42,81855;-1,644416;
Pamplona. España;42,81855;-1,644416;
Pamplona/Iruña;42,81855;-1,644416;
Pamplona/Mendavia;40,416705;-3,703582;
Pamplona-Iruña;40,416705;-3,703582;
Pamplona-Iruña (Navarra);40,416705;-3,703582;
Pamplona-Iruña-Mordor;40,416705;-3,703582;
Pamplona-Iruñea;43,29295;-1,505334;
Panama;8,309607;-81,306625;
Panamá;8,309607;-81,306625;
Panamá - España ;43,359441;-8,42132;
Panama, City;19,409685;-99,14809;
Pantoja,Toledo;40,045429;-3,835479;
Panza Verde;40,416705;-3,703582;
Papá, y Dietista-Nutricionista;40,416705;-3,703582;
Papantla;20,417349;-97,321741;
Para caminar (E. Galeano);40,416705;-3,703582;
Para saber más de mí -;40,416705;-3,703582;
Paraguay;-23,316593;-58,169344;
Paraguay,Corazón de Sudamérica;40,416705;-3,703582;
Paraíso de la Panceta;40,416705;-3,703582;
Parets del Vallès;41,584007;2,239187;
Paris;48,85661;2,351499;
París;48,85661;2,351499;
París ;48,85661;2,351499;
Paris 10e _ Psg (Valencia);40,416705;-3,703582;
París, Isla de Francia;48,85661;2,351499;
Parla;40,237395;-3,77189;
Parla (Madrid)  91.698.92.37;40,416705;-3,703582;
Parla, España;40,237395;-3,77189;
Parla, Madrid;40,237395;-3,77189;
Parla, Madrid, España;40,237395;-3,77189;
Parlamento Europeo;40,416705;-3,703582;
Parque Científico de la UV;40,416705;-3,703582;
Parque Tecnológico de Bizkaia;43,295931;-2,868506;
Paseo de la Castellana, 194;40,435972;-3,689216;
Paseo de la Castellana, 83-85.;40,435972;-3,689216;
Paseo de los Comendadores s/n;40,416705;-3,703582;
Pasión, Compasión y Estilo;40,416705;-3,703582;
Pastaza - Ecuador. ;-1,952159;-76,849881;
Pasto;1,214629;-77,278252;
Paterna (Valencia);39,503923;-0,442101;
Paterna (Valencia) Spain;39,503923;-0,442101;
Paterna, España;39,503923;-0,442101;
Pazos de Borbén, Pontevedra. España;42,284193;-8,530436;
Pedrezuela;40,745289;-3,602117;
Peligros, España;37,230663;-3,627974;
Peligros, Granada. España.;37,230663;-3,627974;
Pelotillehue;40,416705;-3,703582;
Pelucity;40,416705;-3,703582;
Pendergrass-Moaña-Madrid;40,416705;-3,703582;
Península Ibérica;25,700912;-100,211493;
Peñagrande, Madrid;40,474874;-3,72836;
Peñíscola;40,357636;0,407104;
Peñíscola ( Castellón);40,357636;0,407104;
Perales del Rio, Getafe ;40,320775;-3,650229;
Perdido;-38,678258;-61,090331;
Pereira, Colombia;4,814291;-75,694645;
Periodista de Avila;40,416705;-3,703582;
Perrie's arms ;40,416705;-3,703582;
Perú;-6,86997;-75,045851;
Petare, Estado Miranda;10,477253;-66,808625;
PETRER;38,485008;-0,770399;
Petrer - Alicante;38,485008;-0,770399;
Picassent-Algemesi-Castellón;40,416705;-3,703582;
Picón, Castilla-La Mancha;39,049772;-4,060313;
Piedralaves, Avila ;40,318075;-4,69904;
Piélagos, España;40,416705;-3,703582;
Pilar;11,509241;123,014321;
Pilas;37,301209;-6,302777;
Pina de Ebro, Ainsa, Peñiscola;40,416705;-3,703582;
Pinoso (Alicante);38,402106;-1,041617;
Pinto;40,240985;-3,700507;
Pinto - Madrid;40,240985;-3,700507;
Pinto, Comunidad de Madrid;40,240985;-3,700507;
Pinto, España;40,240985;-3,700507;
Pinto, Madrid;40,240985;-3,700507;
Pinto,Madrid;40,240985;-3,700507;
Pinto/España;40,240985;-3,700507;
Pintor Sorolla 31-3. 46003 VLC;40,416705;-3,703582;
Piñas, Ecuador;-3,68106;-79,682268;
Più Genova che Madrid ;40,416705;-3,703582;
PIXAROGLETS ;40,416705;-3,703582;
Pizza Planet;40,40505;-3,997991;
Plaça Major, 2. Can Picafort;40,416705;-3,703582;
Placilla,Valparaíso, Chile;-32,447661;-71,280635;
Planet Namek;40,416705;-3,703582;
Planeta desconocido;-33,437913;-70,650456;
Planeta que dice ser tierra.;40,416705;-3,703582;
Planeta Tierra;19,540925;-96,946762;
Planeta Tierra. ;19,540925;-96,946762;
Plasencia;40,030294;-6,090259;
Plasencia - Salamanca - Madrid;44,998351;8,299436;
Plasencia, España;40,030294;-6,090259;
Plasencia, Extremadura;40,030294;-6,090259;
Plasencia, Extremadura, Spain;40,030294;-6,090259;
Plasencia,Caceres;40,030294;-6,090259;
Plastic Beach;9,797743;100,027337;
Playa de Mogán;27,820932;-15,761453;
Playa del Carmen;20,628223;-87,075658;
playa del carmen ;20,628223;-87,075658;
plaza cascales,2 Alcantarilla;40,416705;-3,703582;
Plaza de España, s/n ;37,375982;-5,986064;
Plaza de la Constitución, 1;41,758343;-5,24715;
Plaza de la Constitución, 8;38,917761;-1,920158;
Plaza de las Cortes, 4, Madrid;40,415887;-3,69562;
Plaza de San Ildefonso, 4;40,424113;-3,702267;
Plaza del Humilladero 4 Madrid;40,411908;-3,710619;
Plaza del Torico, Teruel;40,342916;-1,107017;
Plaza Mayor, 3. Majadahonda;40,416705;-3,703582;
Plentzia-Bizkaia ;43,40524;-2,947451;
PLNC-BRGS;40,416705;-3,703582;
POBLADURA DE PELAYO GARCIA;42,306;-5,685199;
Podemos Euskadi;40,416705;-3,703582;
Pola de Siero;43,391415;-5,660837;
Policlínic Viladecans;40,416705;-3,703582;
Polígono- Valparaíso;-32,736334;-71,21592;
Pollença, Illes Balears;40,416705;-3,703582;
Polonia;52,097718;19,025816;
Ponferrada;42,545444;-6,593892;
Ponferrada, España;42,545444;-6,593892;
Ponferrada.;42,545444;-6,593892;
Pontevedra;42,362264;-8,533504;
Pontevedra ;42,362264;-8,533504;
Pontevedra - Spain;42,362264;-8,533504;
Pontevedra - Valencia ;39,569969;-0,52273;
Pontevedra (España);42,362264;-8,533504;
Pontevedra, Bueu;40,416705;-3,703582;
Pontevedra, España;42,362264;-8,533504;
Pontevedra, Galicia;42,362264;-8,533504;
Pontevedra, Galicia, España;42,362264;-8,533504;
Pontevedra/Galicia/Spain;42,362264;-8,533504;
Pontevedresa en Madrid;40,416705;-3,703582;
Ponzano, 96  Madrid;40,437524;-3,699418;
Popayán;2,441852;-76,606062;
Por el mundo.;-34,12767;-65,362319;
Por esos campos de Dios;40,416705;-3,703582;
por todo el mundo;40,416705;-3,703582;
Por todo Madrid;40,416705;-3,703582;
Porlamar;10,959223;-63,849938;
Porlamar, Nueva Esparta;10,959223;-63,849938;
Portal de Castilla 52, Vitoria;40,416705;-3,703582;
porto - madrid ;40,3493;-3,820469;
Porto do Son, España;42,726023;-9,004912;
Portugalete;43,31908;-3,020112;
Portugalete, España;43,31908;-3,020112;
Portugyal;40,416705;-3,703582;
Posadas, España;37,800425;-5,107175;
Povedilla - España.;40,416705;-3,703582;
Pozo Cañada, Albacete, España;38,804843;-1,735799;
Pozuelo (Madrid);40,356301;-3,582838;
Pozuelo de Alarcon;40,434653;-3,814834;
Pozuelo de Alarcón;40,434653;-3,814834;
Pozuelo de Alarcón, Comunidad ;40,416705;-3,703582;
Pozuelo de Alarcón, España;40,416705;-3,703582;
Pozuelo de Alarcón, Madrid;40,434653;-3,814834;
Pozuelo de Alarcon. Madrid;40,434653;-3,814834;
Pozuelo, Boadilla y Toledo ;40,416705;-3,703582;
Pozuelo, Madrid;40,356301;-3,582838;
PPCC;11,578226;104,910772;
Praia Grande e São Paulo;40,416705;-3,703582;
Pravia - Galicia;43,297248;-7,680339;
Pravia, España;43,489674;-6,113866;
premià de mar;41,492682;2,360585;
Premià de Mar, España;41,492682;2,360585;
Presa Endho No.38;19,443416;-99,210295;
Presidencia de la Plaza;-26,998659;-59,846522;
Priego de Córdoba, Andalucía;37,438429;-4,198042;
Priego de Córdoba, España;37,438429;-4,198042;
Principado de Asturias;43,313387;-5,94192;
Principado de Asturias, España;40,416705;-3,703582;
Prop;-37,791638;144,896662;
Provicia de ALICANTE  SPAIN;40,416705;-3,703582;
Providencia, Chile;-33,427868;-70,611591;
Provincia de Cáceres;39,759173;-6,137946;
Provincia de Cadiz;36,526266;-5,921137;
Provincia Mediterrànea;40,416705;-3,703582;
Pso. Salamanca 87;40,416705;-3,703582;
Pto Montt y Chiloé.Chile;-41,473306;-72,935797;
Puebla de Don Fadrique, España;37,959907;-2,43694;
Puebla Pue, México;19,043671;-98,198727;
PUEBLA, MEXICO;18,833333;-98;
Puebla, México;18,833333;-98;
Puebla, México.;40,416705;-3,703582;
Puebla, Puebla.;19,043671;-98,198727;
Puebla. Pue.;19,043671;-98,198727;
Puedes ver nuestro programa en;40,416705;-3,703582;
Puente genil, Córdoba. ;40,416705;-3,703582;
Puente Genil, España;37,387395;-4,771624;
Puerto Ayacucho,Amazonas;5,664731;-67,625127;
Puerto Banús, Marbella, Málaga;36,488473;-4,953183;
Puerto De La Cruz;28,415902;-16,553296;
Puerto de Sagunto (Valencia);39,664192;-0,221702;
