user_location;lat;lon
Madrid,Spain;40,416705;-3,703582;
Madrid.;40,416705;-3,703582;
Madrid. ;40,416705;-3,703582;
Madrid. Benidorm. Melilla;39,78373;-100,445882;
Madrid. Bilbao. San Sebastián;40,599161;-3,499664;
Madrid. De Pamplona.;42,067615;-1,812051;
Madrid. España;39,78373;-100,445882;
Madrid. España.;40,416705;-3,703582;
Madrid. Spain. Europe. Earth.;39,78373;-100,445882;
Madrid.España ;40,416705;-3,703582;
madrid.galicia.asturias;42,718779;-6,690183;
Madrid.VIII;-36,624928;-72,106867;
Madrid/Barcelona;39,78373;-100,445882;
Madrid/Cahuita;39,78373;-100,445882;
Madrid/Galicia;42,718779;-6,690183;
Madrid/Gran Canaria;28,119573;-15,428535;
Madrid/Lisboa/BA;38,875205;-6,953772;
madrid/mystic falls;39,78373;-100,445882;
Madrid/Navarra, Spain;42,686382;-2,292884;
Madrid/Orense/Santiago, España;39,78373;-100,445882;
Madrid/Palma de Mallorca;39,57793;2,639958;
Madrid/Valladolid;40,416705;-3,703582;
Madrid-Alcobendas-La Villa DFQ;39,78373;-100,445882;
Madrid-Alicante ;39,78373;-100,445882;
Madrid-Almería?;39,78373;-100,445882;
Madrid-Andalucia ;39,78373;-100,445882;
Madrid-Barcelona-Malaga ;39,78373;-100,445882;
Madrid-Barcelona-México;39,78373;-100,445882;
Madrid-España;40,416705;-3,703582;
Madrid-Guayaquil;-0,208061;-78,486266;
Madrid-Hoyo de pinares;40,520975;-4,420103;
Madrid-Iscar;39,78373;-100,445882;
Madridista y Rayado, Bilbo;39,78373;-100,445882;
Madrid-Magán ;39,78373;-100,445882;
Madrid-Mazatlán- Collado;39,78373;-100,445882;
Madrid-New York-Bruselas;39,78373;-100,445882;
Madrid-Pobladura de la Sierra;39,78373;-100,445882;
Madrid-Sevilla;37,391206;-6,00053;
MADRID-SEVILLA-TARANCON;39,78373;-100,445882;
Madrid-Spain;40,416705;-3,703582;
Madrid-Valencia;39,78373;-100,445882;
Madrileña y medio Zaragozana?;39,78373;-100,445882;
Madrileño por el Mundo Motero ;39,78373;-100,445882;
Madriz;13,510956;-86,342306;
madriz-castilla ;42,410771;-5,535027;
MAD-UK;52,610853;-2,358579;
Mahón, Islas Baleares;39,889433;4,264729;
Maida Vale ;51,527592;-0,190592;
Maipú, Chile;-33,509693;-70,756365;
Mairena del Aljarafe;37,344491;-6,060677;
Mairena del Aljarafe, SEVILLA;37,344491;-6,060677;
Majadahonda;40,473055;-3,872414;
Majadahonda (Madrid);40,473055;-3,872414;
majadahonda madrid;40,473055;-3,872414;
Majadahonda, España;40,473055;-3,872414;
Majadahonda, Madrid;40,473055;-3,872414;
Majadahonda,Madrid;40,473055;-3,872414;
MALAGA;36,721086;-4,422002;
Málaga;36,721086;-4,422002;
Malaga ;36,721086;-4,422002;
Málaga ;39,78373;-100,445882;
Málaga - Barcelona;-36,594947;-72,069611;
Malaga - España;36,721086;-4,422002;
Málaga - España;39,78373;-100,445882;
Málaga - Puente Genil;37,395596;-4,756669;
Málaga (España);36,721086;-4,422002;
Málaga de mis amores¡¡¡¡;39,78373;-100,445882;
Malaga la Bella ??;39,78373;-100,445882;
Málaga(Andalucía), España;39,78373;-100,445882;
Málaga, Alcalá  la Real;37,461801;-3,918247;
Málaga, Andalucía;36,721086;-4,422002;
Málaga, Andalucia ;36,721086;-4,422002;
Málaga, Andalucía, ESPAÑA;36,721086;-4,422002;
Málaga, Andalucía,España;36,721086;-4,422002;
Málaga, Andalusia, Spain, EU;39,78373;-100,445882;
Málaga, España;36,721086;-4,422002;
Málaga, España ;36,721086;-4,422002;
Málaga, Spain;36,721086;-4,422002;
Málaga-Asturias;41,51318;-5,72508;
Málaga-Espa?a;36,721086;-4,422002;
Malagón ;39,168877;-3,851282;
Malagón, España;39,168877;-3,851282;
maldita vida loca ;39,78373;-100,445882;
Mallorca;39,65945;2,986239;
Mallorca ;39,65945;2,986239;
Mallorca  y Arjona (Jaen) ;39,78373;-100,445882;
Mallorca España ;39,65945;2,986239;
Mallorca peguera;39,540708;2,454221;
Mallorca, España;39,78373;-100,445882;
Mallorca, Illes Balears;39,65945;2,986239;
Mallorca/ Galicia;43,01936;-7,564446;
Malmoe, Sweden;55,605293;13,000157;
Manabí - Ecuador.;-0,758802;-80,061213;
Managua, Nicaragua;12,146124;-86,273717;
Manchester, England;53,47913;-2,244101;
Manises (Valencia);39,492989;-0,462143;
Manises (Valencia) España;39,492989;-0,462143;
Manises, España;39,492989;-0,462143;
Manresa;41,728894;1,828677;
Manresa - Cataluña;41,728894;1,828677;
Manuel Tovar 3. Madrid;40,487559;-3,686783;
Maó, España;39,889433;4,264729;
Mar del Plata;-37,997722;-57,54827;
Maracaibo;10,665156;-71,623075;
Maracaibo - Venezuela;10,665156;-71,623075;
Maracaibo Venezuela;10,665156;-71,623075;
Maracaibo, Venezuela;10,665156;-71,623075;
Maracay _ Aragua ;10,251366;-67,601724;
Maracay, Aragua;10,251366;-67,601724;
Maracay, Venezuela;10,251366;-67,601724;
Marbella;36,510908;-4,880844;
Marbella, España;39,78373;-100,445882;
marchamalo (Guadalajara);40,668866;-3,202114;
Margarita. VENEZUELA;10,955992;-64,085416;
Marina Baixa. C.Valenciana;39,78373;-100,445882;
Mario Jefferson y Jonan Wiergo;39,78373;-100,445882;
Market Chipping;39,78373;-100,445882;
Marmolejo (Jaén);38,045867;-4,17042;
Marte;12,40292;13,832639;
Martín de la Jara-Villafranca;39,78373;-100,445882;
Martorell. Barcelona;41,476918;1,928397;
Más allá del Muro/Valencia;39,78373;-100,445882;
Más en Huelva que en Aljaraque;39,78373;-100,445882;
MASALLADELPAISDELASPRINCESAS;39,78373;-100,445882;
Masaya, Nicaragua ;11,976396;-86,088261;
Massanassa;39,410856;-0,400085;
Matamoros, Tamaulipas;25,554056;-97,491149;
Matando a mi otro yo. ;39,78373;-100,445882;
Matanzas, Cuba;23,046993;-81,579315;
mataro;41,539841;2,444895;
Mataró;41,539841;2,444895;
Mataró - Catalunya - World;39,78373;-100,445882;
Mataro(Barceloba);39,78373;-100,445882;
Mataró, Barcelona.;41,539841;2,444895;
Mataró, España;41,539841;2,444895;
Maturin, Venezuela ;9,745229;-63,179987;
May we meet again  ;39,78373;-100,445882;
Mayte, Sergio.;39,78373;-100,445882;
mdd;-12;-70,25;
mdd-getff;39,78373;-100,445882;
M'DiQ Tetouan Tanger Maroc;35,68336;-5,323216;
Me gussta Esspaña;39,78373;-100,445882;
Medellin;6,244338;-75,573553;
Medellín;39,78373;-100,445882;
Medellin ;6,244338;-75,573553;
Medellín - Colombia;6,244338;-75,573553;
Medellin- TodoPorLaPatria;39,78373;-100,445882;
Medellín Ant;6,244338;-75,573553;
Medellín Antioquia Colombia;6,244338;-75,573553;
Medellín Colombia;6,244338;-75,573553;
Medellín, Colombia;6,244338;-75,573553;
Medellín, Colombia ;6,244338;-75,573553;
Medellin, Colombia.;6,244338;-75,573553;
Medellin, Veracruz;18,992315;-96,13774;
MEDELLIN,ANTIOQUIA,COLOMBIA;6,244338;-75,573553;
medellin,colombia;6,244338;-75,573553;
Medellín.;6,244338;-75,573553;
Mediaset España;39,78373;-100,445882;
medico;42,022781;-5,071517;
Medievo;39,78373;-100,445882;
Medina del Campo;41,30855;-4,915026;
Medina del Campo (Valladolid);41,30855;-4,915026;
Mejorada del Campo, Madrid;40,397179;-3,489607;
Mêlée Island;39,78373;-100,445882;
Melilia;6,812962;125,392583;
MELILLA;35,291903;-2,940715;
Melilla, Ciudad de Melilla;35,291903;-2,940715;
Melilla, España;36,844293;-4,136628;
Mendoza;-34,870072;-68,547997;
Mendoza, Argentina;-34,870072;-68,547997;
Menga AV CyL ESP ;39,78373;-100,445882;
Menorca;39,949187;4,052952;
Meñaka, Basque Country;43,362741;-2,802348;
Merida;38,917467;-6,344398;
Mérida;41,56973;2,013207;
Mérida ;38,917467;-6,344398;
merida ( badajoz);38,917467;-6,344398;
Mérida Venezuela;8,597429;-71,144303;
Mérida, Badajoz;38,917467;-6,344398;
Mérida, España;38,917467;-6,344398;
Mérida, Extremadura;39,78373;-100,445882;
Merida, Venezuela;8,597429;-71,144303;
Merida,Yucatan, Mexico;20,967141;-89,6237;
Merida,Yucatan, México;20,967141;-89,6237;
Mérida.;38,917467;-6,344398;
Meritas' city ?;32,502065;-84,981883;
Metepec, México;19,251134;-99,593728;
Metropolitana de Santiago, Chi;-33,605576;-70,605458;
Metropolitana de Santiago, Chile;-33,605576;-70,605458;
Mex.;19,483945;-99,689972;
Mexicali, Baja California;32,62007;-115,44407;
Mexico;19,43253;-99,13321;
México;19,43253;-99,13321;
MÉXICO ;19,43253;-99,13321;
Mexico City;19,43253;-99,13321;
México City;19,43253;-99,13321;
Mexico D.F;19,43253;-99,13321;
México D.F.;19,43253;-99,13321;
México D.F. ;39,78373;-100,445882;
Mexico Df;19,43253;-99,13321;
México DF;19,43253;-99,13321;
México, City.;-34,615131;-58,377498;
México, D.F.;19,43253;-99,13321;
México, DF;-12,061642;-77,036711;
México, Distrito Federal;19,43253;-99,13321;
MÉXICO, ESTADO DE HIDALGO;39,78373;-100,445882;
México, Guanajuato, León.;39,78373;-100,445882;
Mexico, Hgo.;20,098333;-98,998889;
Mexico, North American ® ;39,78373;-100,445882;
México.;19,43253;-99,13321;
México. ;19,43253;-99,13321;
México. D.F;19,43253;-99,13321;
Mi blog?;34,076797;-118,222188;
mi cama.;28,658581;-81,264472;
mi casa;-37,631873;-68,039282;
Mi casa ;-37,631873;-68,039282;
mi casa está donde estás tú;39,78373;-100,445882;
mi casa ok;39,78373;-100,445882;
Mi casa. España ;-33,133515;-58,296179;
mi coño;42,585468;-83,588979;
Mi Cortijo y El Mundo;39,78373;-100,445882;
Mi España Querida;39,78373;-100,445882;
Mi mundo;39,78373;-100,445882;
Mi mundo de Yupi;39,78373;-100,445882;
Mi Mundo, María Parrado;39,78373;-100,445882;
Mi Patria es el mundo!!!;39,78373;-100,445882;
Mi Planeta ;39,78373;-100,445882;
Mi única patria es el planeta;39,78373;-100,445882;
Mi Universo de Pequeñas Cosas;39,78373;-100,445882;
mi zona;22,160831;113,552483;
Miami;25,774266;-80,193659;
Miami, FL;25,774266;-80,193659;
Michoacán de Ocampo, México;19,207098;-101,878113;
Midgar;59,919543;10,617058;
Midgard;55,434058;-2,71416;
Miércoles 21.;39,78373;-100,445882;
Mieres Asturias España;43,234996;-5,769932;
Mieres del Camino - ASTURIAS;43,248011;-5,775903;
mieres, asturias.;39,78373;-100,445882;
Mijas, España;39,78373;-100,445882;
Milán Italy;45,466797;9,190498;
Milladoiro, Ames (A Coruña);42,844951;-8,578216;
Miraflores - LIMA,PERÚ;-12,121498;-77,025906;
Miranda ;-20,240108;-56,384473;
Mirando la Mar Bella;39,78373;-100,445882;
mislata;39,474736;-0,416029;
Mislata (Valencia) España;39,474736;-0,416029;
Mislata, Valencia;39,474736;-0,416029;
Mislata-Valencia-España;39,474736;-0,416029;
Mississauga;43,589285;-79,644165;
MLG ? ALM ;39,78373;-100,445882;
MMVIII;39,78373;-100,445882;
moderador(@)elconfidencial.com;39,78373;-100,445882;
Mofletes. ;39,78373;-100,445882;
Moià-Cervera;39,78373;-100,445882;
Molango de Escamilla, Hidalgo;20,84852;-98,762644;
Molina de Segura;38,054758;-1,212489;
Molina de Segura ;38,054758;-1,212489;
Molina de Segura - San Javier;39,78373;-100,445882;
Molina de Segura (Murcia);38,054758;-1,212489;
Molina de Segura, España;38,054758;-1,212489;
Molina de Segura, Murcia;38,054758;-1,212489;
Molina de Segura. Murcia;38,054758;-1,212489;
Mollet del Vallès (Barcelona);41,539348;2,213093;
Mollet del Vallès, Catalunya;41,539348;2,213093;
Mollet del Vallès, España;41,539348;2,213093;
Moncada, Valencia;39,545048;-0,394101;
Monforte del Cid;38,379154;-0,729046;
Montargis, Centre;47,999005;2,736412;
Montcada i Reixac;41,482312;2,186999;
Montcada i Reixac - Barcelona;39,78373;-100,445882;
Montcada i Reixac (Barcelona);39,78373;-100,445882;
Montefrío(Granada);37,322879;-4,006661;
Montehermoso, Extremadura;40,088376;-6,349597;
Monteria;8,755892;-75,887029;
Montería-Córdoba;8,755892;-75,887029;
Monterrey, N. L., México. ;39,78373;-100,445882;
Monterrey, Nuevo León, México;39,78373;-100,445882;
Montevideo;-34,905904;-56,191357;
Montevideo, Uruguay;-34,905904;-56,191357;
Montevideo, UY;-34,905904;-56,191357;
Montgat (Barcelona);41,466698;2,278965;
Montilla, España;37,580215;-4,640715;
Montpellier;43,611242;3,876734;
Montreal, Canadá;39,78373;-100,445882;
Montréal, Québec;45,522451;-73,591283;
Montuïri, España;39,567247;2,981325;
MooN, laguardia;39,78373;-100,445882;
Móra la Nova;41,100529;0,651723;
Mora, Toledo, España;39,683248;-3,772923;
moral • madrid • españa;39,78373;-100,445882;
moraleja;40,069502;-6,657158;
Moralzarzal;40,679144;-3,972098;
Moratalaz—Madrid-España;40,405521;-3,640157;
Mordrid;39,78373;-100,445882;
Morelia, Michoacán;19,702768;-101,192319;
Morelia, Michoacán, México;19,702768;-101,192319;
Morelia, Michoacán, México.;19,702768;-101,192319;
MOSCÚ;39,78373;-100,445882;
Mosqueruela, España;40,361531;-0,44929;
Mostoles;40,323853;-3,864921;
Móstoles;40,323853;-3,864921;
Móstoles · Madrid · España ;40,323853;-3,864921;
Móstoles y Navalcarnero;40,280906;-3,794791;
Móstoles, Comunidad de Madrid;40,323853;-3,864921;
Móstoles, España;40,323853;-3,864921;
Móstoles, Madrid;40,323853;-3,864921;
Móstoles, Madrid.;40,323853;-3,864921;
Mota del Cuervo, Cuenca. || AB;39,78373;-100,445882;
Mota del Cuervo, España;39,500333;-2,869045;
Motril;36,749557;-3,518096;
Motril, Madrid;40,368518;-3,690938;
mpa, siempre;39,78373;-100,445882;
mrjks;39,78373;-100,445882;
mrjks ;39,78373;-100,445882;
MTY NL MEX;39,78373;-100,445882;
mty,mexico;39,78373;-100,445882;
Mugardos (Ferrolterra/Galicia);39,78373;-100,445882;
Mugardos A Coruña;43,461824;-8,257125;
Mulhouse. Alsacia.;47,749419;7,339936;
multifandom // spain;39,78373;-100,445882;
Mundial;32,559815;72,145562;
Mundo;33,273647;-115,569155;
Mundo ;33,273647;-115,569155;
Mundo o tal vez Universo;39,78373;-100,445882;
mungia;43,354173;-2,846587;
Mungia, Bizkaia;43,354173;-2,846587;
Münich, Alemania;48,137272;11,575482;
Murcia;37,99238;-1,130543;
Murcia ;37,99238;-1,130543;
Murcia (España);37,99238;-1,130543;
murcia // spain // @sthxxxtc;10,506098;-66,914602;
Murcia City;10,606648;123,040468;
Murcia -España;37,99238;-1,130543;
Murcia, Aguilas, España;37,43537;-1,484975;
Murcia, España;37,99238;-1,130543;
Murcia, Madrid, Alican Valenc;39,78373;-100,445882;
Murcia, Región de Murcia;37,99238;-1,130543;
Murcia, Spain;37,99238;-1,130543;
Murcia, Spain.;37,99238;-1,130543;
Murcia,era alta España;37,945489;-1,174497;
Murcia.;37,99238;-1,130543;
Murcia. España;37,99238;-1,130543;
MURCIA/SPAIN;37,99238;-1,130543;
Murcia-España;39,78373;-100,445882;
Murcia-España-Europa;39,78373;-100,445882;
Murciana • Madrid;40,438102;-3,880022;
Murcia-Santo Angel;37,9442;-1,161086;
Murcia-Spain;37,99238;-1,130543;
Museros (Valencia);39,564478;-0,342653;
Muskiz;43,323038;-3,124303;
Muskiz ;43,323038;-3,124303;
Mutriku (Gipuzkoa) ;43,307118;-2,38711;
Muxía, España;43,10617;-9,217461;
My heart is always in Eire;39,78373;-100,445882;
N 37? 21' 0'' / W 6? 3' 0'';39,78373;-100,445882;
N 37°50' 0'' / W 0°48' 0'' ;39,78373;-100,445882;
N 40° 16' 0'' / W 3° 48' 0'';39,78373;-100,445882;
N 43°32' 0'' / W 6°7' 0'';39,78373;-100,445882;
n el mundo!!!;39,78373;-100,445882;
N° 12 de Grimmauld Place;39,78373;-100,445882;
Na nuvem;39,78373;-100,445882;
Naboo;39,78373;-100,445882;
nacida en el mediterráneo.;39,78373;-100,445882;
Naguanagua Edo Carabobo ;39,78373;-100,445882;
Napoli;40,835934;14,248783;
Narnia;39,515657;-77,073315;
narnia y la tierra media;39,78373;-100,445882;
Narnia.;39,515657;-77,073315;
Naucalpan de Juárez, Edo. Mex.;39,78373;-100,445882;
Navaconcejo, España;40,176796;-5,829618;
Navalcarnero;40,287717;-4,014299;
Navarra;42,612524;-1,831063;
Navarra, Comunidad Foral de Na;39,78373;-100,445882;
Navarra, España;42,612524;-1,831063;
Navarra. 948 18 55 00;39,78373;-100,445882;
Negril;18,278656;-78,346473;
nerea;43,341549;-1,798314;
Netherlands;52,237989;5,534607;
Neuquén, Argentina;39,78373;-100,445882;
Neverland-Hogwarts;39,78373;-100,445882;
Neverwhere;39,78373;-100,445882;
New Jersey, USA;40,075738;-74,404162;
New Orleans;29,949932;-90,070116;
New York;40,730599;-73,986581;
New York City (Nueva York);40,730599;-73,986581;
New York, Madrid, London;39,78373;-100,445882;
New York, NY;40,730599;-73,986581;
New York, USA;40,730599;-73,986581;
Nice;43,700936;7,268391;
Nido;11,179563;119,391313;
Nihilismo City;39,78373;-100,445882;
Níjar-Almería;36,965624;-2,207718;
nj ;40,075738;-74,404162;
no cabe lo que iba a poner;39,78373;-100,445882;
no caben todas las ubicaciones;39,78373;-100,445882;
No me vais a encontrar;39,78373;-100,445882;
NO se admiten machistas!;39,78373;-100,445882;
noain valle de elortz;39,78373;-100,445882;
Noain, Navarra;42,762783;-1,634115;
Noia, Galicia;42,783228;-8,887324;
NoImportaLaDivision,RVM;39,78373;-100,445882;
North Pole ;90;0;
Norway.;39,78373;-100,445882;
Nou Barris, Barcelona, España;41,446897;2,172555;
Novelda;38,384214;-0,767415;
Novelda, Alicante;38,384214;-0,767415;
Novelda, Alicante. ;38,384214;-0,767415;
Novelda, España;38,384214;-0,767415;
Novelda-Alicante;38,384214;-0,767415;
Nowhere;38,731112;-95,24141;
Nueva España, Madrid;39,78373;-100,445882;
Nueva Esparta, Venezuela;11;-64;
Nuevo Mundo;36,880709;-2,801529;
Nules, España;39,8535;-0,155484;
Numancia ;11,811348;122,359011;
Numancia de la Sagra, España;40,07851;-3,856969;
Numancia, Madrid;40,398746;-3,658118;
NYC;40,730599;-73,986581;
Ñuñoa y  San Felipe ;39,78373;-100,445882;
Ñuñoa, Chile;-33,454315;-70,600564;
Ø;39,78373;-100,445882;
O Barco de Valdeorras, España;42,430108;-6,98013;
O Barco de Valdeorras, Galicia;42,430108;-6,98013;
Oaxaca;17;-96,5;
Oaxaca de Juárez;17,096587;-96,720781;
Oaxaca, México;17;-96,5;
Ocaña Colombia;8,175824;-73,367011;
Òdena;39,78373;-100,445882;
odio los mapas...;39,78373;-100,445882;
Ogíjares (Granada);37,118811;-3,609129;
Ohana(??);5,96714;8,366103;
Ojalá abrazando a Sam;39,78373;-100,445882;
Ojalá lo supiera/IdiPAZ ;39,78373;-100,445882;
Ojalá lo supiese.;39,78373;-100,445882;
ol???? ?? ( ?° ?? ?°);39,78373;-100,445882;
old school;52,896662;-0,436754;
Oliana (Catalonia);42,067163;1,314942;
Olmué, Chile;39,78373;-100,445882;
Omnia vincit Amor;39,78373;-100,445882;
Omnipresente;39,78373;-100,445882;
On the court;38,413753;-121,375739;
ONESIMO REDONDO;28,969031;-13,559288;
Ontinyent;38,822505;-0,603175;
Ópera, Madrid;39,78373;-100,445882;
Opiniones personales - BCN;39,78373;-100,445882;
Oregón Gravity Falls ;39,78373;-100,445882;
Oregon, USA;43,97928;-120,737257;
Orem, UT;40,297519;-111,694468;
Orense, Galicia;42,193963;-7,537124;
Oretania - Madrid.;39,78373;-100,445882;
Oriente.Venezuela. ;10,485185;-66,834224;
Orihuela;38,090691;-0,946613;
Orihuela (Alicante);38,090691;-0,946613;
Orihuela (Alicante), España. ;38,090691;-0,946613;
Orihuela, Alicante;38,090691;-0,946613;
Oropesa (Toledo);39,9175;-5,174728;
Oslo;59,913269;10,739111;
Oslo, Noruega;59,913269;10,739111;
Otro lugar......;39,78373;-100,445882;
Otro Mundo;5,82017;-74,076118;
Otura (Granada);37,091355;-3,634547;
Ourense;42,193963;-7,537124;
OURENSE - GALICIA - ESPAÑA -;42,193963;-7,537124;
Ourense - Madrid;40,318434;-3,755982;
Ourense, España;42,193963;-7,537124;
Outer heaven;39,78373;-100,445882;
Over the world!!;28,259038;-81,585981;
Oviedo;43,353342;-5,879514;
Oviedo - Gijón;39,78373;-100,445882;
Oviedo (Asturias) ~ España;43,353342;-5,879514;
Oviedo (España);43,353342;-5,879514;
Oviedo, España;43,353342;-5,879514;
Oviedo, Principado de Asturias;43,353342;-5,879514;
Oviedo-Asturias;43,353342;-5,879514;
Oxtopulco, Coyoacán;19,343588;-99,182345;
OYONNAX;46,247659;5,673359;
p tocinos murcia;39,78373;-100,445882;
p&m;-27,36268;-55,902703;
p??p??;39,78373;-100,445882;
P° de Comendadores S/N BURGOS;39,78373;-100,445882;
Pachuca;20,116541;-98,741353;
PACHUCA DE SOTO HIDALGO;20,116541;-98,741353;
Pachuca de Soto, Hidalgo;20,116541;-98,741353;
Pachuca de Soto, Hidalgo, Méx;39,78373;-100,445882;
Pachuca Hgo. México ;20,116541;-98,741353;
Pachuca, Hidalgo.;20,116541;-98,741353;
Pachuca-CDMX;19,41467;-99,178013;
Pahang Tua, Pahang;39,78373;-100,445882;
país de las maravillas ;39,78373;-100,445882;
País de Nunca Jamás;39,78373;-100,445882;
País desvalorizado del IBEX;39,78373;-100,445882;
País Valenciá;39,78373;-100,445882;
País Valencià;39,681959;-0,765441;
País Valencià.;39,681959;-0,765441;
País Vasco;42,991182;-2,554302;
País Vasco ;42,991182;-2,554302;
País Vasco, España;42,991182;-2,554302;
Países Andinos;39,78373;-100,445882;
Països Catalans;41,973218;2,794095;
Palen City;37,030321;-76,462488;
Palencia;42,010814;-4,532785;
PALENCIA CON P.;39,78373;-100,445882;
palencia españa;39,78373;-100,445882;
Palencia, Castilla y León;39,78373;-100,445882;
Palencia, España;42,010814;-4,532785;
Palencia.;42,010814;-4,532785;
Palencia. Riberos De La Cueza.;39,78373;-100,445882;
Palma;39,569582;2,650075;
Palma (Mallorca-Illes Balears);39,569582;2,650075;
Palma de Mallorca;39,569582;2,650075;
palma de mallorca;39,569582;2,650075;
palma de mallorca ;39,569582;2,650075;
Palma de Mallorca - Barcelona;39,78373;-100,445882;
Palma de Mallorca (alma Astur);39,78373;-100,445882;
Palma de Mallorca i Barcelona;39,78373;-100,445882;
Palma de Mallorca, Islas Baleares;39,569582;2,650075;
Palma de Mallorca, Spain;39,569582;2,650075;
Palma, Espanya;39,569582;2,650075;
Palma, España;39,569582;2,650075;
Palma, Illes Balears;39,569582;2,650075;
Palma, Islas Baleares;39,569582;2,650075;
Palma, Mallorca;39,569582;2,650075;
Pamplona;42,81855;-1,644416;
Pamplona ;41,556397;1,955317;
Pamplona ( Navarra ). Spain;42,81855;-1,644416;
Pamplona (Navarra);42,81855;-1,644416;
Pamplona (Navarra) - España;42,81855;-1,644416;
Pamplona, España;42,81855;-1,644416;
Pamplona, Navarra;42,81855;-1,644416;
Pamplona. España;42,81855;-1,644416;
Pamplona/Iruña;42,81855;-1,644416;
Pamplona/Mendavia;39,78373;-100,445882;
Pamplona-Iruña;39,78373;-100,445882;
Pamplona-Iruña (Navarra);39,78373;-100,445882;
Pamplona-Iruña-Mordor;39,78373;-100,445882;
Pamplona-Iruñea;43,29295;-1,505334;
Panama;8,309607;-81,306625;
Panamá;8,309607;-81,306625;
Panamá - España ;43,359441;-8,42132;
Panama, City;19,409685;-99,14809;
Pantoja,Toledo;40,045429;-3,835479;
Panza Verde;39,78373;-100,445882;
Papá, y Dietista-Nutricionista;39,78373;-100,445882;
Papantla;20,417349;-97,321741;
Para caminar (E. Galeano);39,78373;-100,445882;
Para saber más de mí -;39,78373;-100,445882;
Paraguay;-23,316593;-58,169344;
Paraguay,Corazón de Sudamérica;39,78373;-100,445882;
Paraíso de la Panceta;39,78373;-100,445882;
Parets del Vallès;41,584007;2,239187;
Paris;48,85661;2,351499;
París;48,85661;2,351499;
París ;48,85661;2,351499;
Paris 10e _ Psg (Valencia);39,78373;-100,445882;
París, Isla de Francia;48,85661;2,351499;
Parla;40,237395;-3,77189;
Parla (Madrid)  91.698.92.37;39,78373;-100,445882;
Parla, España;40,237395;-3,77189;
Parla, Madrid;40,237395;-3,77189;
Parla, Madrid, España;40,237395;-3,77189;
Parlamento Europeo;39,78373;-100,445882;
Parque Científico de la UV;39,78373;-100,445882;
Parque Tecnológico de Bizkaia;43,295931;-2,868506;
Paseo de la Castellana, 194;40,435972;-3,689216;
Paseo de la Castellana, 83-85.;40,435972;-3,689216;
Paseo de los Comendadores s/n;39,78373;-100,445882;
Pasión, Compasión y Estilo;39,78373;-100,445882;
Pastaza - Ecuador. ;-1,952159;-76,849881;
Pasto;1,214629;-77,278252;
Paterna (Valencia);39,503923;-0,442101;
Paterna (Valencia) Spain;39,503923;-0,442101;
Paterna, España;39,503923;-0,442101;
Pazos de Borbén, Pontevedra. España;42,284193;-8,530436;
Pedrezuela;40,745289;-3,602117;
Peligros, España;37,230663;-3,627974;
Peligros, Granada. España.;37,230663;-3,627974;
Pelotillehue;39,78373;-100,445882;
Pelucity;39,78373;-100,445882;
Pendergrass-Moaña-Madrid;39,78373;-100,445882;
Península Ibérica;25,700912;-100,211493;
Peñagrande, Madrid;40,474874;-3,72836;
Peñíscola;40,357636;0,407104;
Peñíscola ( Castellón);40,357636;0,407104;
Perales del Rio, Getafe ;40,320775;-3,650229;
Perdido;-38,678258;-61,090331;
Pereira, Colombia;4,814291;-75,694645;
Periodista de Avila;39,78373;-100,445882;
Perrie's arms ;39,78373;-100,445882;
Perú;-6,86997;-75,045851;
Petare, Estado Miranda;10,477253;-66,808625;
PETRER;38,485008;-0,770399;
Petrer - Alicante;38,485008;-0,770399;
Picassent-Algemesi-Castellón;39,78373;-100,445882;
Picón, Castilla-La Mancha;39,049772;-4,060313;
Piedralaves, Avila ;40,318075;-4,69904;
Piélagos, España;39,78373;-100,445882;
Pilar;11,509241;123,014321;
Pilas;37,301209;-6,302777;
Pina de Ebro, Ainsa, Peñiscola;39,78373;-100,445882;
Pinoso (Alicante);38,402106;-1,041617;
Pinto;40,240985;-3,700507;
Pinto - Madrid;40,240985;-3,700507;
Pinto, Comunidad de Madrid;40,240985;-3,700507;
Pinto, España;40,240985;-3,700507;
Pinto, Madrid;40,240985;-3,700507;
Pinto,Madrid;40,240985;-3,700507;
Pinto/España;40,240985;-3,700507;
Pintor Sorolla 31-3. 46003 VLC;39,78373;-100,445882;
Piñas, Ecuador;-3,68106;-79,682268;
Più Genova che Madrid ;39,78373;-100,445882;
PIXAROGLETS ;39,78373;-100,445882;
Pizza Planet;40,40505;-3,997991;
Plaça Major, 2. Can Picafort;39,78373;-100,445882;
Placilla,Valparaíso, Chile;-32,447661;-71,280635;
Planet Namek;39,78373;-100,445882;
Planeta desconocido;-33,437913;-70,650456;
Planeta que dice ser tierra.;39,78373;-100,445882;
Planeta Tierra;19,540925;-96,946762;
Planeta Tierra. ;19,540925;-96,946762;
Plasencia;40,030294;-6,090259;
Plasencia - Salamanca - Madrid;44,998351;8,299436;
Plasencia, España;40,030294;-6,090259;
Plasencia, Extremadura;40,030294;-6,090259;
Plasencia, Extremadura, Spain;40,030294;-6,090259;
Plasencia,Caceres;40,030294;-6,090259;
Plastic Beach;9,797743;100,027337;
Playa de Mogán;27,820932;-15,761453;
Playa del Carmen;20,628223;-87,075658;
playa del carmen ;20,628223;-87,075658;
plaza cascales,2 Alcantarilla;39,78373;-100,445882;
Plaza de España, s/n ;37,375982;-5,986064;
